ra_deg,dec_deg,plx_mas,vmag,kmag,teff_k,lum_rel_solar,id,hz_inner_mas,hz_outer_mas,t_exposure_hr,n_cover,t_tot_day
209.3835799,61.49286093,99.2285,6.49728,4.094,4931.45,0.2910857,202380743,41.53768208,101.774096,6.49532022312795,3,0.811915027890993
261.2507,67.306848,78.3429,6.431,4.515,5256,0.475918419,219880402,41.41356078,99.87017292,15.7151701796912,3,1.9643962724614
178.2448646,37.71868204,108.955,6.42,4.373,4934.45,0.2352067,309599261,40.99385468,100.4266772,4.44706178294989,3,0.555882722868737
301.2907297,38.47848674,52.5858,6.166,4.621,5767.2,1.068263,274764311,40.80127881,96.07945614,71.2999831781616,3,8.9124978972702
210.8847968,10.78678889,60.8403,6.27233,4.459,5523,0.7590733,457880598,40.18672152,95.69281369,40.719716010628,3,5.0899645013285
128.2145658,-31.50085074,82.09,6.38,4.438,5213,0.4035721,393844873,40.02775228,96.72897056,12.8605750388336,3,1.6075718798542
34.74376955,-25.94568706,77.9153,6.33,4.551,5373,0.4457599,72748794,39.67666637,95.14727379,15.404651336784,3,1.92558141709799
215.8136865,1.2415672,57.3445,6.26276,4.644,5714,0.837097,446436963,39.47108841,93.16937847,49.9518512639059,3,6.24398140798824
290.8917223,33.22196525,64.0623,6.376,4.493,5359,0.6517537,394547839,39.46831112,94.71066839,33.504785541826,3,4.18809819272825
192.1960344,24.84022785,58.4809,6.28983,4.645,5617,0.7949011,160010717,39.37972269,93.36479334,46.6329931463347,3,5.82912414329183
138.073119,14.9960398,50.2302,6.49541,4.664,5433,1.057070515,35229531,39.29497418,93.96471144,87.0940316497771,3,10.8867539562221
260.7136988,-2.388177728,50.8591,6.29475,4.686,5712,1.038009,59476871,38.98555945,92.03161813,80.0281459344839,3,10.0035182418105
310.0489776,-23.77386796,68.1348,6.36,4.597,5473,0.5596697,188401533,38.72201231,92.42064547,25.5878583098653,3,3.19848228873317
261.2504095,67.30670837,78.1653,6.3985,4.510000229,5366,0.4127371,1400994843,38.31191744,91.90509531,14.9283790705763,3,1.86604738382204
93.43873151,-23.86193577,59.7617,6.377,4.726,5617,0.708468,124494439,37.9913844,90.07320291,42.01070786047,3,5.25133848255875
358.1058612,75.54454683,91.6755,6.38853,4.148,4721.48,0.274049421,265344685,37.52203524,92.90445769,8.60214128392581,3,1.07526766049073
207.8347573,-24.39051197,53.8785,6.43,4.665,5662.73,0.8218037,72510218,36.82128725,87.11682764,62.2187113385494,2,5.18489261154579
171.6888405,3.0130996,54.9177,6.48616,4.747,5438,0.7749236,363549733,36.77687902,87.92255748,58.9873432103744,2,4.91561193419786
176.8158656,-30.28651039,56.3677,6.48,4.798,5563.6,0.723674,157324520,36.29445479,86.26188193,52.1473685797574,2,4.34561404831312
93.30209478,10.62714261,53.6335,6.45636,4.849,5730,0.8081403,153498031,36.24917966,85.50258629,62.5112309544122,2,5.20926924620102
290.3738657,-34.98343231,50.2864,6.4531,4.926000118,5809,0.8737592,1925740387,35.22737949,82.79977354,79.2537682291863,2,6.60448068576553
